GPID,GameID,difficulty_easy,difficulty_just_right,difficulty_simple,difficulty_tough,difficulty_unforgiving,play_time_lt_1_hour,play_time_ge_80_hours,play_time_approx_1_hour,play_time_approx_12_hours,play_time_approx_2_hours,play_time_approx_20_hours,play_time_approx_4_hours,play_time_approx_40_hours,play_time_approx_60_hours,play_time_approx_8_hours,completion_beat_it,completion_conquered_it,completion_halfway,completion_played_it,completion_tried_it,difficulty_avg,completion_avg,playtime_avg
1825,1825,3.92,60.46,1.63,31.37,2.61,0.61,15.24,0.61,9.76,0.0,18.29,1.83,34.15,15.85,3.66,22.7,19.24,10.75,27.0,20.31,2.2841,2.3657,40.56635
1826,1826,4.05,60.27,0.54,31.35,3.78,0.0,39.42,0.0,6.25,0.0,11.06,0.96,18.75,22.12,1.44,27.94,16.95,15.7,23.23,16.17,2.3052,2.5036,55.42360000000001
1827,1827,4.05,34.3,0.96,55.3,5.39,1.44,51.99,1.44,4.33,1.44,9.03,1.81,12.27,12.64,3.61,29.33,11.86,14.26,37.34,7.21,2.5567999999999995,2.3783,56.8212
1828,1828,7.69,7.69,0.0,61.54,23.08,0.0,0.0,0.0,10.0,10.0,30.0,10.0,30.0,10.0,0.0,52.63,0.0,0.0,15.79,31.58,2.7693,2.5789000000000004,25.8
1829,1829,8.88,60.15,3.3,23.86,3.81,0.89,4.0,0.0,29.78,1.33,28.0,4.0,8.0,1.78,22.22,40.69,6.95,6.08,18.63,27.66,2.1549,2.4901,18.6147
1830,1830,15.1,64.69,2.04,17.14,1.02,0.27,5.14,0.0,17.57,0.27,48.38,1.62,19.73,1.62,5.41,39.86,38.67,6.64,13.63,1.19,2.01,3.4221999999999997,25.2661
1831,1831,6.01,79.94,1.23,11.72,1.1,0.41,95.19,0.1,0.18,0.03,0.39,0.08,1.11,2.25,0.26,49.04,27.71,10.57,10.8,1.88,2.0557999999999996,3.4082,78.0748
1832,1832,4.71,58.44,0.77,32.77,3.31,0.57,68.42,0.0,2.99,0.0,2.13,0.28,8.53,16.79,0.28,30.99,12.25,26.51,25.88,4.37,2.306,2.5623,69.0461
1833,1833,10.81,56.76,27.03,0.0,5.41,4.76,19.05,0.0,4.76,0.0,14.29,19.05,33.33,4.76,0.0,13.95,8.53,3.88,27.91,45.74,1.6759,1.7132999999999998,35.666799999999995
1834,1834,11.59,65.85,0.61,17.68,4.27,0.0,0.96,0.96,39.42,0.96,27.88,6.73,9.62,0.96,12.5,45.59,24.63,6.99,12.5,10.29,2.0975,3.1765000000000003,16.791600000000003
1835,1835,0.85,31.36,0.85,60.17,6.78,0.0,54.9,1.96,1.96,0.0,5.88,1.96,11.76,21.57,0.0,18.95,13.68,10.18,36.49,20.7,2.6527,2.0806999999999998,63.0654
1836,1836,1.99,62.11,0.28,31.62,3.99,0.38,81.61,0.0,1.15,0.0,3.45,0.0,9.2,4.21,0.0,37.11,26.75,7.47,20.24,8.43,2.3331999999999997,2.9905,72.32580000000002
1837,1837,6.48,50.93,3.7,35.19,3.7,0.0,38.46,1.54,6.15,0.0,7.69,4.62,23.08,18.46,0.0,27.27,11.64,8.73,26.91,25.45,2.2871,2.2546,53.544500000000006
1838,1838,3.27,60.13,0.0,32.03,4.58,0.0,81.42,0.0,0.88,0.0,4.42,0.88,7.08,4.42,0.88,31.77,27.08,7.94,21.66,11.55,2.3336,2.8449,71.71520000000001
1839,1839,11.36,65.62,2.21,19.56,1.26,0.51,26.4,0.51,9.64,0.51,13.71,0.0,22.34,24.37,2.03,30.79,11.68,7.82,26.18,23.54,2.0727,2.3524000000000003,48.75705
1840,1840,5.67,63.56,1.62,27.94,1.21,0.67,41.67,0.33,4.0,0.0,10.0,1.67,22.0,17.67,2.0,34.04,12.3,11.89,23.17,18.6,2.2186000000000003,2.5090999999999997,55.453149999999994
1841,1841,26.37,54.95,6.59,11.54,0.55,0.97,35.92,0.0,5.83,0.0,13.59,0.0,20.39,21.36,1.94,21.69,20.63,9.35,25.57,22.75,1.7913000000000003,2.363,53.29050000000001
1842,1842,3.4,59.86,1.36,31.29,4.08,0.0,48.82,0.0,0.59,0.0,8.24,1.18,18.24,22.35,0.59,35.23,13.01,8.67,23.44,19.65,2.3059000000000003,2.5339,61.575199999999995
1843,1843,60.0,26.67,13.33,0.0,0.0,0.0,0.0,4.0,4.0,0.0,32.0,12.0,24.0,12.0,12.0,50.0,12.5,0.0,20.0,17.5,1.2667,2.875,25.14
1844,1844,8.4,75.0,0.93,15.37,0.29,0.0,1.78,0.0,18.28,0.13,58.91,1.78,10.59,0.85,7.69,29.1,57.09,3.77,5.79,4.25,2.0631,3.6234,20.834599999999995
1845,1845,22.7,67.21,2.43,7.3,0.36,0.0,1.33,0.24,8.1,0.12,51.39,0.48,33.25,2.78,2.3,26.83,51.79,7.72,9.79,3.86,1.8253,3.4356999999999998,27.488800000000005
1846,1846,7.48,73.69,0.61,17.81,0.41,0.0,2.03,0.09,19.8,0.09,57.92,2.03,9.48,0.55,8.01,26.9,58.77,3.38,5.86,5.1,2.1012999999999997,3.6039999999999996,20.430249999999997
1847,1847,6.5,76.32,0.65,15.6,0.94,0.0,1.87,0.0,16.45,0.0,58.72,1.58,13.3,1.48,6.6,24.68,59.85,3.06,6.41,6.0,2.0940999999999996,3.5665000000000004,22.013200000000005
1848,1848,3.73,77.59,0.83,17.43,0.41,0.97,22.33,0.32,4.53,0.0,4.21,0.32,20.71,46.6,0.0,18.49,42.18,16.47,18.99,3.87,2.1326,2.9848000000000003,55.517700000000005
1849,1849,7.36,66.89,1.0,23.08,1.67,0.0,13.19,0.0,4.17,0.0,19.44,0.0,42.36,15.97,4.86,20.11,30.36,21.06,21.44,7.02,2.1639,2.7245999999999997,41.8552
1850,1850,5.93,70.34,0.85,20.76,2.12,0.0,12.3,0.82,9.02,0.0,18.03,0.82,35.25,15.57,8.2,20.0,30.27,13.69,28.11,7.93,2.161,2.645,38.66329999999999
1851,1851,5.39,59.94,0.65,30.02,4.0,0.3,2.71,0.0,21.99,1.05,37.8,4.67,11.3,6.02,14.16,26.83,32.88,9.43,18.13,12.73,2.2798000000000003,2.8856,21.8424
1852,1852,5.03,59.41,0.52,32.09,2.96,0.0,6.76,0.0,10.45,0.0,31.97,0.82,36.68,9.63,3.69,30.04,31.78,9.39,17.6,11.19,2.2952,2.9485,33.834
1853,1853,7.44,68.83,0.48,21.07,2.19,0.44,4.06,0.29,21.19,0.29,44.12,0.73,20.75,3.77,4.35,34.75,24.7,13.75,19.61,7.19,2.1536,2.9210000000000003,25.56565
1854,1854,3.34,59.37,1.86,32.84,2.6,1.92,30.35,0.32,0.32,0.32,3.83,0.96,19.17,42.81,0.0,37.17,12.91,16.38,26.3,7.24,2.3026,2.6662,58.504000000000005
1855,1855,22.47,56.85,4.94,15.06,0.67,0.43,0.43,0.0,31.49,1.7,26.38,8.51,7.66,1.28,22.13,32.14,15.78,20.37,22.09,9.61,1.883,2.6412,15.3799
1856,1856,35.14,27.03,27.03,8.11,2.7,11.11,3.7,3.7,14.81,11.11,7.41,33.33,3.7,0.0,11.11,40.35,7.02,5.26,24.56,22.81,1.4866,2.4737000000000005,10.273000000000001
1857,1857,12.12,69.7,6.06,12.12,0.0,6.67,20.0,6.67,13.33,0.0,26.67,0.0,13.33,6.67,6.67,21.13,5.63,11.27,35.21,26.76,1.9394,1.9155000000000002,32.901250000000005
1858,1858,17.24,62.07,0.0,17.24,3.45,0.0,61.54,0.0,7.69,0.0,7.69,7.69,0.0,15.38,0.0,20.55,9.59,8.22,45.21,16.44,2.0345,1.9865000000000002,61.2284
1859,1859,5.0,10.0,80.0,5.0,0.0,8.33,0.0,8.33,8.33,8.33,8.33,25.0,0.0,0.0,33.33,25.0,12.5,2.08,31.25,29.17,1.2,2.1458,6.62355
1860,1860,5.56,27.78,0.0,52.78,13.89,6.67,6.67,0.0,6.67,0.0,13.33,0.0,40.0,20.0,6.67,17.11,13.16,7.89,34.21,27.63,2.6113,1.9869999999999999,37.4027
1861,1861,28.95,57.89,0.0,10.53,2.63,3.33,0.0,3.33,16.67,10.0,16.67,10.0,16.67,6.67,16.67,42.59,27.78,3.7,11.11,14.81,1.8420999999999998,3.148,17.98795
1862,1862,20.97,58.06,0.0,17.74,3.23,0.0,3.03,0.0,45.45,3.03,18.18,3.03,3.03,0.0,24.24,30.89,10.57,14.63,22.76,21.14,2.0,2.3899999999999997,14.847000000000001
1863,1863,20.51,76.92,0.0,2.56,0.0,0.0,0.0,0.0,18.75,0.0,50.0,0.0,18.75,12.5,0.0,31.34,10.45,13.43,26.87,17.91,1.8203,2.388,27.25
1864,1864,5.13,66.67,0.0,25.64,2.56,0.0,0.0,0.0,25.0,0.0,37.5,6.25,18.75,0.0,12.5,37.1,14.52,14.52,22.58,11.29,2.2307,2.6938999999999997,19.25
1865,1865,5.0,57.5,0.0,35.0,2.5,0.0,10.0,0.0,0.0,0.0,30.0,0.0,60.0,0.0,0.0,15.0,7.0,18.0,33.0,27.0,2.325,1.84,38.0
1866,1866,3.85,26.92,0.0,57.69,11.54,0.0,0.0,0.0,53.33,0.0,6.67,20.0,6.67,0.0,13.33,31.58,10.53,0.0,42.11,15.79,2.6538,2.2634,12.268000000000002
1867,1867,11.76,80.0,1.18,4.71,2.35,6.12,6.12,4.08,34.69,0.0,16.33,8.16,4.08,0.0,20.41,28.57,16.33,5.61,38.27,11.22,1.9412,2.4031000000000002,15.9976
1868,1868,17.95,70.33,2.6,8.65,0.47,0.38,7.17,0.25,20.13,1.51,31.7,5.16,16.86,4.53,12.33,43.03,31.61,6.75,11.47,7.14,1.8856999999999997,3.3067,25.18165
1869,1869,46.81,19.15,21.28,10.64,2.13,8.7,4.35,4.35,13.04,4.35,39.13,8.7,4.35,4.35,8.7,28.28,6.06,9.09,28.28,28.28,1.4469999999999998,2.1210000000000004,18.46055
1870,1870,17.77,69.2,4.07,8.68,0.27,4.77,11.93,4.34,19.96,3.47,25.38,5.86,13.02,1.52,9.76,37.69,25.38,8.94,21.92,6.06,1.8709,2.9814,24.289199999999997
1871,1871,18.18,59.09,4.55,18.18,0.0,0.0,10.0,10.0,10.0,10.0,40.0,20.0,0.0,0.0,0.0,17.24,10.34,12.07,22.41,37.93,1.9545000000000001,1.9479999999999997,18.25
1872,1872,23.96,54.17,14.58,6.77,0.52,2.67,20.0,4.0,8.0,1.33,12.0,6.67,24.0,12.0,9.33,22.82,13.42,21.48,33.22,9.06,1.6875000000000002,2.302,37.2465
1873,1873,20.34,56.68,5.75,15.37,1.86,0.56,9.52,1.4,18.77,2.24,29.97,5.88,18.49,3.92,9.24,34.61,16.18,10.08,23.37,15.76,1.9114000000000002,2.6245,26.6422
1874,1874,20.76,11.4,66.67,0.29,0.88,0.87,7.86,1.31,20.09,2.18,28.82,10.92,8.73,3.49,15.72,35.64,38.62,3.77,13.81,8.16,1.1374000000000002,3.2655000000000003,21.802050000000005
1875,1875,14.71,63.18,1.81,18.95,1.35,0.31,27.05,0.15,10.36,0.46,14.68,1.24,27.67,13.45,4.64,40.97,17.19,18.99,15.75,7.1,2.0378,2.9347000000000003,45.39105000000001
1876,1876,37.77,29.5,17.63,10.43,4.68,2.13,5.67,4.26,21.28,6.38,14.89,16.31,4.96,1.42,22.7,28.23,14.52,9.19,26.45,21.61,1.5973,2.3744,15.542200000000001
1877,1877,7.95,64.48,1.38,24.67,1.52,0.19,30.64,0.0,5.9,0.19,11.8,0.76,24.55,23.6,2.38,41.75,28.69,9.36,11.47,8.72,2.1686,3.2067000000000005,51.786500000000004
1878,1878,26.4,55.47,6.27,10.78,1.09,0.72,10.42,0.43,10.42,0.72,25.76,2.46,36.18,7.09,5.79,37.3,18.34,16.49,17.89,9.98,1.7922000000000002,2.8341,34.04975
1879,1879,17.21,62.09,6.38,13.54,0.77,2.07,13.28,2.9,15.77,3.32,19.5,4.98,24.9,5.81,7.47,26.36,19.35,15.27,29.5,9.52,1.9070000000000003,2.524,30.760800000000003
1880,1880,18.25,51.27,4.92,21.99,3.57,0.38,7.89,0.25,20.18,1.13,33.33,3.01,19.8,3.51,10.53,36.25,32.31,9.02,13.01,9.41,2.0239000000000003,3.147,26.416049999999995
1881,1881,21.44,62.38,3.87,11.07,1.24,0.2,11.53,0.4,14.91,0.99,32.6,1.59,24.06,5.37,8.35,37.22,34.02,10.19,9.37,9.2,1.8700000000000003,3.2390999999999996,31.1346
1882,1882,19.09,61.82,3.33,14.1,1.66,0.63,10.5,0.16,13.79,0.63,29.31,1.72,29.62,6.43,7.21,35.22,34.77,7.37,11.57,11.06,1.9334,3.1733,32.2881
1883,1883,23.84,54.26,5.83,14.56,1.51,0.19,15.19,0.19,15.58,1.35,22.69,3.65,25.58,7.12,8.46,40.48,16.8,22.03,15.68,5.0,1.864,2.9386,33.91625
1884,1884,23.23,59.47,6.18,10.13,0.99,1.42,31.62,1.71,7.98,1.99,7.41,3.7,19.09,19.37,5.7,16.97,5.66,35.09,37.64,4.64,1.8171000000000002,2.0298000000000003,47.66015
1885,1885,5.08,52.49,1.17,36.17,5.08,0.65,27.88,0.32,3.89,0.16,13.94,0.65,24.47,26.58,1.46,47.17,13.92,16.83,18.77,3.32,2.3498,3.0011,51.4489
1886,1886,17.63,49.15,11.53,16.27,5.42,1.47,5.88,2.21,23.53,2.94,24.26,9.56,13.24,0.74,16.18,29.97,10.9,15.71,27.72,15.71,1.9252999999999998,2.3833,19.880950000000002
1887,1887,13.07,72.08,2.65,11.4,0.8,0.26,13.59,0.0,8.08,0.13,21.41,0.77,42.18,11.15,2.44,35.05,32.53,9.21,14.35,8.87,1.9647999999999999,3.1196,39.916799999999995
1888,1888,37.5,47.6,10.1,3.85,0.96,0.67,9.4,1.34,17.45,2.01,32.89,4.7,22.82,4.03,4.7,41.39,38.1,7.33,8.42,4.76,1.5722999999999998,3.4580000000000006,28.3556
1889,1889,6.51,73.72,0.7,17.67,1.4,1.75,18.34,1.31,11.35,1.75,20.52,3.06,30.13,7.42,4.37,34.53,14.39,17.99,25.54,7.55,2.1185999999999994,2.6475,37.173049999999996
1890,1890,11.54,50.0,0.0,34.62,3.85,0.0,35.71,0.0,14.29,0.0,21.43,0.0,7.14,21.43,0.0,18.75,18.75,6.25,31.25,25.0,2.2695,2.1875,50.282799999999995
1891,1891,7.02,75.63,1.0,15.84,0.52,0.28,2.13,0.14,32.15,0.9,31.73,4.16,5.01,1.56,21.94,58.5,23.93,6.43,6.54,4.6,2.0836,3.5372000000000003,16.791099999999997
1892,1892,8.0,54.0,0.0,38.0,0.0,0.0,0.0,0.0,48.48,0.0,15.15,3.03,3.03,0.0,30.3,46.25,27.5,3.75,10.0,12.5,2.3,3.25,12.604800000000001
1893,1893,0.0,75.0,0.0,20.0,5.0,0.0,16.67,0.0,0.0,0.0,50.0,0.0,33.33,0.0,0.0,27.27,13.64,6.82,25.0,27.27,2.25,2.2955,36.668
1894,1894,1.59,42.86,0.0,47.62,7.94,0.0,6.25,0.0,12.5,0.0,37.5,3.13,21.88,3.13,15.63,30.84,24.3,8.41,16.82,19.63,2.5399,2.7382999999999997,26.0056
1895,1895,2.26,52.16,0.21,42.51,2.87,0.71,1.19,0.0,4.76,0.24,42.62,0.48,44.29,5.24,0.48,61.89,22.59,6.29,7.07,2.16,2.4293,3.5972999999999997,30.9767
1896,1896,3.8,73.42,0.63,22.15,0.0,0.0,5.81,0.0,23.26,0.0,51.16,1.16,9.3,2.33,6.98,26.05,21.57,11.76,19.61,21.01,2.1772,2.5462000000000002,23.394000000000005
1897,1897,2.42,68.12,0.97,26.09,2.42,1.06,8.51,1.06,8.51,0.0,20.21,0.0,52.13,7.45,1.06,27.25,16.08,15.53,24.8,16.35,2.2516,2.4553,37.2939
1898,1898,25.61,60.9,6.92,5.88,0.69,0.0,2.11,0.0,43.16,0.0,19.47,6.32,4.21,0.0,24.74,37.74,31.7,7.92,11.13,11.51,1.7403999999999997,3.1623999999999994,14.677200000000001
1899,1899,9.19,70.84,0.63,18.07,1.27,0.23,1.64,0.23,30.99,0.23,35.45,3.76,4.93,1.64,20.89,39.33,30.56,7.73,11.67,10.71,2.0952,3.174,16.90645
1900,1900,3.58,69.7,0.83,24.24,1.65,0.42,2.95,0.42,28.69,0.0,41.35,1.69,5.06,3.38,16.03,39.48,29.16,6.06,12.52,12.77,2.2148000000000003,3.1197,19.4811
1901,1901,2.58,62.02,0.26,32.82,2.33,0.0,3.48,0.0,23.04,0.0,49.13,2.17,10.43,1.3,10.43,37.82,25.46,8.94,14.57,13.22,2.3233000000000006,2.9879000000000002,21.248
1902,1902,1.5,14.29,0.0,48.5,35.71,0.0,3.0,0.0,16.0,1.0,36.0,7.0,18.0,5.0,14.0,27.08,9.47,14.29,28.24,20.93,2.8270999999999997,2.2395,23.14
1903,1903,3.66,59.15,0.61,31.71,4.88,2.15,11.83,2.15,9.68,2.15,13.98,3.23,39.78,11.83,3.23,30.99,7.51,11.74,38.03,11.74,2.3234,2.2724999999999995,36.894450000000006
1904,1904,41.18,17.65,23.53,11.76,5.88,0.0,9.09,0.0,9.09,0.0,27.27,18.18,0.0,0.0,36.36,32.56,16.28,6.98,9.3,34.88,1.5293,2.535,17.452800000000003
1905,1905,5.77,84.62,2.88,2.88,3.85,1.2,15.66,3.61,6.02,0.0,43.37,0.0,21.69,8.43,0.0,16.95,45.76,2.82,22.6,11.86,1.9808000000000003,2.9093999999999998,35.68845
1906,1906,0.0,10.32,1.59,0.0,88.1,0.82,90.16,0.82,0.82,0.0,1.64,0.0,4.1,0.82,0.82,6.52,83.33,1.45,4.35,4.35,2.8652999999999995,3.71,74.76429999999999
1907,1907,7.14,74.29,4.29,11.43,2.86,0.0,37.5,5.0,5.0,0.0,15.0,0.0,22.5,12.5,2.5,26.36,15.5,11.63,31.01,15.5,2.0288,2.3720999999999997,50.325
1908,1908,3.85,80.77,3.85,9.62,1.92,1.52,15.15,3.03,6.06,0.0,21.21,1.52,21.21,30.3,0.0,17.83,39.53,11.63,24.03,6.98,2.0385999999999997,2.8371000000000004,43.844350000000006
1909,1909,13.64,72.73,4.55,9.09,0.0,0.0,26.67,0.0,0.0,0.0,40.0,0.0,26.67,6.67,0.0,36.36,31.82,9.09,22.73,0.0,1.9092000000000005,3.1363000000000003,44.006
1910,1910,16.0,68.0,8.0,6.0,2.0,0.0,28.0,8.0,16.0,8.0,4.0,0.0,16.0,20.0,0.0,20.0,11.76,9.41,36.47,22.35,1.84,2.0467999999999997,43.72
1911,1911,10.53,65.79,5.26,15.79,2.63,12.5,45.83,0.0,0.0,0.0,20.83,0.0,8.33,8.33,4.17,29.51,16.39,4.92,34.43,14.75,2.0263,2.4262,49.618599999999994
1912,1912,7.84,80.39,5.88,5.88,0.0,3.45,44.83,0.0,10.34,0.0,3.45,0.0,17.24,17.24,3.45,35.59,11.86,5.08,45.76,1.69,1.9213999999999998,2.4741,55.34529999999999
1913,1913,13.73,60.78,3.92,9.8,11.76,0.0,60.0,0.0,0.0,0.0,10.0,0.0,23.33,6.67,0.0,33.33,25.93,14.81,25.93,0.0,2.0389,2.9259,63.333999999999996
1914,1914,0.0,67.74,0.0,32.26,0.0,0.0,5.88,5.88,5.88,0.0,17.65,0.0,52.94,11.76,0.0,28.85,11.54,7.69,38.46,13.46,2.3226,2.2886,37.201
1915,1915,8.73,72.57,1.0,16.71,1.0,0.33,4.89,0.0,10.42,0.0,36.48,0.98,39.41,6.51,0.98,44.38,31.7,8.88,9.06,5.98,2.0799999999999996,3.3712,32.2493
1916,1916,3.51,61.64,0.82,32.99,1.04,0.0,1.59,0.1,29.1,0.0,45.58,1.49,11.32,1.79,9.04,43.29,35.43,4.08,9.49,7.71,2.2969999999999997,3.4024000000000005,20.2653
1917,1917,2.78,63.13,0.2,32.41,1.49,0.14,1.66,0.0,24.27,0.0,49.79,1.66,14.29,2.08,6.1,44.24,32.67,5.34,8.76,8.98,2.3093999999999997,3.3606,21.718200000000003
1918,1918,4.42,71.14,0.63,23.19,0.63,0.21,2.57,0.0,24.2,0.0,50.96,0.43,16.27,1.71,3.64,46.66,32.0,5.93,9.16,6.25,2.1878999999999995,3.4191000000000003,22.9965
1919,1919,1.81,69.27,0.57,27.44,0.91,0.59,2.37,0.0,19.44,0.15,52.52,1.04,17.21,2.37,4.3,42.71,36.22,4.79,7.82,8.46,2.2597,3.4158,23.433300000000003
1920,1920,1.83,50.46,0.92,41.28,5.5,0.0,50.0,4.17,4.17,0.0,8.33,0.0,18.75,12.5,2.08,24.84,7.19,9.15,48.37,10.46,2.4400999999999997,2.0525,57.35365000000001
1921,1921,2.0,52.0,2.0,38.0,6.0,0.0,7.14,0.0,21.43,0.0,14.29,0.0,42.86,7.14,7.14,22.11,17.89,9.47,25.26,25.26,2.4,2.2946,33.1408
1922,1922,2.83,53.77,0.0,40.57,2.83,0.0,8.51,0.0,14.89,2.13,14.89,8.51,36.17,4.26,10.64,18.43,8.24,18.43,32.94,21.96,2.4057000000000004,1.9844,29.831
1923,1923,33.93,42.86,21.43,1.79,0.0,0.0,37.5,12.5,0.0,0.0,12.5,6.25,0.0,25.0,6.25,7.26,7.26,4.84,45.97,34.68,1.4645000000000001,1.4841,48.3125
1924,1924,5.0,60.0,0.0,30.0,5.0,0.0,1.92,0.0,21.15,0.0,36.54,7.69,15.38,5.77,11.54,32.51,13.79,3.94,15.27,34.48,2.3,2.4282999999999997,22.226799999999997
1925,1925,17.73,61.56,3.96,16.41,0.33,0.47,18.41,0.47,2.1,0.0,5.13,1.4,23.78,47.55,0.7,23.38,16.18,29.71,21.27,9.46,1.9503000000000004,2.4839,54.167049999999996
1926,1926,5.08,74.58,0.0,20.34,0.0,0.0,0.0,0.0,45.0,0.0,32.5,5.0,5.0,0.0,12.5,35.71,19.64,8.04,17.86,18.75,2.1526,2.7409000000000003,15.1
1927,1927,6.96,70.43,0.87,20.87,0.87,0.0,1.49,0.0,25.37,1.49,34.33,2.99,10.45,0.0,23.88,36.11,19.05,8.33,20.24,16.27,2.1391000000000004,2.7381,17.3422
1928,1928,8.63,80.46,0.35,10.56,0.0,0.25,0.74,0.25,29.8,0.49,55.17,1.48,6.9,0.99,3.94,37.02,22.32,10.94,17.46,12.27,2.0158,2.8897000000000004,18.94395
1929,1929,2.17,19.57,0.0,50.0,28.26,24.14,3.45,31.03,6.9,20.69,0.0,13.79,0.0,0.0,0.0,23.08,12.82,10.26,30.77,23.08,2.7609000000000004,2.1797000000000004,4.94995
1930,1930,23.64,70.91,2.27,2.73,0.45,0.0,1.45,0.72,37.68,1.45,39.86,3.62,4.35,1.45,9.42,43.3,14.64,12.15,19.63,10.28,1.7726999999999997,2.8596999999999997,17.194599999999998
1931,1931,4.95,62.38,3.96,26.73,1.98,0.0,2.7,2.7,37.84,0.0,35.14,2.7,0.0,0.0,18.92,11.95,8.18,9.75,36.48,33.65,2.198,1.7014999999999998,15.3639
1932,1932,4.6,25.29,0.0,56.32,13.79,0.0,0.0,0.0,50.0,0.0,37.5,6.25,0.0,3.13,3.13,26.2,5.88,11.23,30.48,26.2,2.6551,2.0746,15.8784
1933,1933,5.41,67.57,2.7,21.62,2.7,0.0,0.0,0.0,31.82,4.55,40.91,18.18,0.0,0.0,4.55,37.5,13.54,7.29,18.75,22.92,2.1620999999999997,2.6041000000000003,13.1826
1934,1934,1.35,30.07,1.01,60.47,7.09,2.14,22.86,1.43,7.86,2.86,15.71,5.0,24.29,15.0,2.86,34.78,10.72,15.94,33.91,4.64,2.6518,2.5242999999999998,41.60375
1935,1935,13.51,70.27,0.0,10.81,5.41,0.0,15.38,0.0,0.0,0.0,38.46,0.0,23.08,15.38,7.69,22.43,10.28,19.63,28.97,18.69,2.0271,2.1776,39.071200000000005
1936,1936,5.38,61.54,0.0,26.92,6.15,0.0,11.11,0.0,12.7,0.0,25.4,3.17,39.68,6.35,1.59,31.25,17.66,12.5,23.91,14.67,2.2767,2.5922,35.428
1937,1937,4.55,56.82,0.0,29.55,9.09,0.0,4.35,0.0,30.43,0.0,21.74,0.0,34.78,0.0,8.7,28.67,7.69,5.59,28.67,29.37,2.3411,2.1466000000000003,26.0876
1938,1938,9.52,75.46,0.73,12.09,2.2,0.0,5.08,0.0,33.5,0.0,25.38,2.03,5.58,1.02,27.41,52.89,17.56,6.89,11.78,10.89,2.0404,3.182499999999999,18.278
1939,1939,20.2,57.91,12.12,9.09,0.67,4.64,1.27,2.11,45.15,0.42,19.41,5.06,3.38,0.0,18.57,55.43,20.33,5.01,12.53,6.69,1.7741999999999998,3.3227999999999995,13.42135
1940,1940,12.12,18.18,0.0,66.67,3.03,0.0,0.0,0.0,37.5,6.25,37.5,6.25,6.25,6.25,0.0,23.08,18.46,7.69,26.15,24.62,2.5757999999999996,2.3231,18.625
1941,1941,5.56,72.22,0.0,16.67,5.56,0.0,0.0,0.0,57.89,0.0,10.53,5.26,5.26,0.0,21.05,45.07,5.63,8.45,18.31,22.54,2.1669,2.6055,13.051200000000001
1942,1942,1.49,13.43,0.0,58.71,26.37,1.98,12.87,3.96,11.88,4.95,15.84,7.92,30.69,2.97,6.93,31.3,20.16,10.88,21.49,16.18,2.8358999999999996,2.6527,29.957400000000003
1943,1943,3.13,59.38,0.0,37.5,0.0,0.0,36.36,0.0,9.09,0.0,18.18,0.0,36.36,0.0,0.0,16.67,9.09,15.15,27.27,31.82,2.3438999999999997,1.9243000000000003,48.3588
1944,1944,3.77,87.74,1.89,4.72,1.89,0.0,5.43,1.09,3.26,2.17,23.91,8.7,27.17,23.91,4.35,28.47,47.22,4.17,9.72,10.42,2.0096999999999996,3.3124000000000002,35.47605
1945,1945,29.38,61.25,1.25,8.13,0.0,0.0,1.79,0.0,18.75,0.0,25.89,6.25,14.29,24.11,8.93,35.88,21.76,12.98,16.79,12.6,1.7752,2.8591,30.0064
1946,1946,9.55,74.06,0.59,14.74,1.06,0.19,6.98,0.0,2.71,0.0,10.08,0.19,59.3,20.35,0.19,26.61,27.7,15.52,17.33,12.84,2.0566000000000004,2.7845,43.879900000000006
1947,1947,11.89,75.9,0.63,10.8,0.78,0.0,25.05,0.21,2.36,0.0,7.49,0.43,32.12,31.69,0.64,37.57,27.47,5.51,14.23,15.23,1.9906,3.0063999999999997,53.75265
1948,1948,13.73,66.82,1.6,16.93,0.92,0.0,1.45,0.0,30.92,0.48,41.55,2.42,14.49,1.45,7.25,34.95,8.89,19.19,26.68,10.3,2.0251999999999994,2.5072,20.5328
1949,1949,23.85,60.0,2.31,12.31,1.54,0.0,12.33,0.0,8.22,0.0,27.4,1.37,35.62,8.22,6.85,26.3,13.15,7.48,26.76,26.3,1.8771,2.2582,36.1132
1950,1950,4.73,48.86,1.4,41.68,3.33,0.41,39.0,0.0,5.81,0.41,11.62,1.24,21.58,18.67,1.24,27.17,12.86,26.12,24.93,8.92,2.3888,2.4621000000000004,54.216300000000004
1951,1951,2.08,31.25,0.0,58.33,8.33,3.23,12.9,9.68,9.68,6.45,22.58,6.45,9.68,3.23,16.13,43.96,12.09,6.59,19.78,17.58,2.6456,2.7474000000000003,23.565700000000003
1952,1952,15.79,71.05,0.0,13.16,0.0,0.0,31.58,0.0,0.0,5.26,0.0,10.53,31.58,21.05,0.0,26.87,11.94,13.43,31.34,16.42,1.9737,2.2986,51.0524
1953,1953,0.0,35.14,0.0,59.46,5.41,0.0,0.0,0.0,6.67,6.67,60.0,6.67,6.67,0.0,13.33,26.6,2.13,20.21,29.79,21.28,2.6489,2.0641,16.935000000000002
1954,1954,15.56,64.44,4.44,11.11,4.44,4.55,4.55,0.0,4.55,4.55,45.45,0.0,31.82,0.0,4.55,28.89,10.0,21.11,23.33,16.67,1.9552999999999998,2.3778,26.504500000000004
